"","time","a_temp","a_rh","dew_point","serial_no","logger"
"5334",2019-05-29 04:43:41,12.5,99.5,12.4,"010150511","L1"
"5335",2019-05-29 04:58:41,12.5,99.5,12.4,"010150511","L1"
"5336",2019-05-29 05:13:41,12.5,99.5,12.4,"010150511","L1"
"5337",2019-05-29 05:28:41,12.5,99.5,12.4,"010150511","L1"
"5338",2019-05-29 05:43:41,12.5,99.5,12.4,"010150511","L1"
"5339",2019-05-29 05:58:41,12.5,99.5,12.4,"010150511","L1"
"5340",2019-05-29 06:13:41,12.5,99.5,12.4,"010150511","L1"
"5341",2019-05-29 06:28:41,12.5,99.5,12.4,"010150511","L1"
"5342",2019-05-29 06:43:41,12.5,99.5,12.4,"010150511","L1"
"5343",2019-05-29 06:58:41,12.5,99.5,12.4,"010150511","L1"
"5344",2019-05-29 07:13:41,12.5,99.5,12.4,"010150511","L1"
"5345",2019-05-29 07:28:41,12.5,99.5,12.4,"010150511","L1"
"5346",2019-05-29 07:43:41,12,99.5,11.9,"010150511","L1"
"5347",2019-05-29 07:58:41,12,99.5,11.9,"010150511","L1"
"5348",2019-05-29 08:13:41,12.5,99.5,12.4,"010150511","L1"
"5349",2019-05-29 08:28:41,12.5,99.5,12.4,"010150511","L1"
"5350",2019-05-29 08:43:41,12.5,100,12.5,"010150511","L1"
"5351",2019-05-29 08:58:41,12.5,99.5,12.4,"010150511","L1"
"5352",2019-05-29 09:13:41,12.5,99.5,12.4,"010150511","L1"
"5353",2019-05-29 09:28:41,12.5,100,12.5,"010150511","L1"
"5354",2019-05-29 09:43:41,13,100,13,"010150511","L1"
"5355",2019-05-29 09:58:41,13,99.5,12.9,"010150511","L1"
"5356",2019-05-29 10:13:41,13.5,99.5,13.4,"010150511","L1"
"5357",2019-05-29 10:28:41,13.5,99,13.3,"010150511","L1"
"5358",2019-05-29 10:43:41,13.5,99.5,13.4,"010150511","L1"
"5359",2019-05-29 10:58:41,13.5,99.5,13.4,"010150511","L1"
"5360",2019-05-29 11:13:41,13.5,99.5,13.4,"010150511","L1"
"5361",2019-05-29 11:28:41,14,99,13.8,"010150511","L1"
"5362",2019-05-29 11:43:41,13.5,99,13.3,"010150511","L1"
"5363",2019-05-29 11:58:41,13.5,99,13.3,"010150511","L1"
"5364",2019-05-29 12:13:41,14,98.5,13.8,"010150511","L1"
"5365",2019-05-29 12:28:41,14,98.5,13.8,"010150511","L1"
"5366",2019-05-29 12:43:41,14.5,98,14.2,"010150511","L1"
"5367",2019-05-29 12:58:41,14.5,98,14.2,"010150511","L1"
"5368",2019-05-29 13:13:41,14,98,13.7,"010150511","L1"
"5369",2019-05-29 13:28:41,14,98,13.7,"010150511","L1"
"5370",2019-05-29 13:43:41,14,98,13.7,"010150511","L1"
"5371",2019-05-29 13:58:41,14,97.5,13.6,"010150511","L1"
"5372",2019-05-29 14:13:41,14.5,98,14.2,"010150511","L1"
"5373",2019-05-29 14:28:41,14,98,13.7,"010150511","L1"
"5374",2019-05-29 14:43:41,14.5,98,14.2,"010150511","L1"
"5375",2019-05-29 14:58:41,14.5,98,14.2,"010150511","L1"
"5376",2019-05-29 15:13:41,15,98.5,14.8,"010150511","L1"
"5377",2019-05-29 15:28:41,15.5,97.5,15.1,"010150511","L1"
"5378",2019-05-29 15:43:41,15.5,97,15,"010150511","L1"
"5379",2019-05-29 15:58:41,15.5,96,14.9,"010150511","L1"
"5380",2019-05-29 16:13:41,15.5,96,14.9,"010150511","L1"
"5381",2019-05-29 16:28:41,15,94.5,14.1,"010150511","L1"
"5382",2019-05-29 16:43:41,15,94.5,14.1,"010150511","L1"
"5383",2019-05-29 16:58:41,14.5,94,13.5,"010150511","L1"
"5384",2019-05-29 17:13:41,14,94,13.1,"010150511","L1"
"5385",2019-05-29 17:28:41,14,95,13.2,"010150511","L1"
"5386",2019-05-29 17:43:41,13.5,94,12.6,"010150511","L1"
"5387",2019-05-29 17:58:41,13,95,12.2,"010150511","L1"
"5388",2019-05-29 18:13:41,13,95.5,12.3,"010150511","L1"
"5389",2019-05-29 18:28:41,13,96,12.4,"010150511","L1"
"5390",2019-05-29 18:43:41,13,95.5,12.3,"010150511","L1"
"5391",2019-05-29 18:58:41,13,96.5,12.5,"010150511","L1"
"5392",2019-05-29 19:13:41,13,96,12.4,"010150511","L1"
"5393",2019-05-29 19:28:41,13,95.5,12.3,"010150511","L1"
"5394",2019-05-29 19:43:41,13,93.5,12,"010150511","L1"
"5395",2019-05-29 19:58:41,13,92,11.7,"010150511","L1"
"5396",2019-05-29 20:13:41,13,91.5,11.6,"010150511","L1"
"5397",2019-05-29 20:28:41,13,89.5,11.3,"010150511","L1"
"5398",2019-05-29 20:43:41,13,88.5,11.1,"010150511","L1"
"5399",2019-05-29 20:58:41,13,88,11.1,"010150511","L1"
"5400",2019-05-29 21:13:41,13,88,11.1,"010150511","L1"
"5401",2019-05-29 21:28:41,13,87,10.9,"010150511","L1"
"5402",2019-05-29 21:43:41,13,85.5,10.6,"010150511","L1"
"5403",2019-05-29 21:58:41,13,85,10.5,"010150511","L1"
"5404",2019-05-29 22:13:41,13,84,10.4,"010150511","L1"
"5405",2019-05-29 22:28:41,12.5,84,9.9,"010150511","L1"
"5406",2019-05-29 22:43:41,12.5,84.5,10,"010150511","L1"
"5407",2019-05-29 22:58:41,12.5,83.5,9.8,"010150511","L1"
"5408",2019-05-29 23:13:41,12.5,83,9.7,"010150511","L1"
"5409",2019-05-29 23:28:41,12.5,83,9.7,"010150511","L1"
"5410",2019-05-29 23:43:41,12.5,84.5,10,"010150511","L1"
"5411",2019-05-29 23:58:41,12,86.5,9.8,"010150511","L1"
"5412",2019-05-30 00:13:41,11.5,88,9.6,"010150511","L1"
"5413",2019-05-30 00:28:41,11.5,90,9.9,"010150511","L1"
"5414",2019-05-30 00:43:41,11,92,9.8,"010150511","L1"
"5415",2019-05-30 00:58:41,11,92.5,9.8,"010150511","L1"
"5416",2019-05-30 01:13:41,11,92.5,9.8,"010150511","L1"
"5417",2019-05-30 01:28:41,11,92.5,9.8,"010150511","L1"
"5418",2019-05-30 01:43:41,11,91,9.6,"010150511","L1"
"5419",2019-05-30 01:58:41,11,90,9.4,"010150511","L1"
"5420",2019-05-30 02:13:41,11,90,9.4,"010150511","L1"
"5421",2019-05-30 02:28:41,11,91.5,9.7,"010150511","L1"
"5422",2019-05-30 02:43:41,10.5,94,9.6,"010150511","L1"
"5423",2019-05-30 02:58:41,10,95,9.2,"010150511","L1"
"5424",2019-05-30 03:13:41,10,95,9.2,"010150511","L1"
"5425",2019-05-30 03:28:41,10,95.5,9.3,"010150511","L1"
"5426",2019-05-30 03:43:41,10,96,9.4,"010150511","L1"
"5427",2019-05-30 03:58:41,10,95.5,9.3,"010150511","L1"
"5428",2019-05-30 04:13:41,10,95.5,9.3,"010150511","L1"
"5429",2019-05-30 04:28:41,10,95,9.2,"010150511","L1"
"5430",2019-05-30 04:43:41,10.5,94,9.6,"010150511","L1"
"5431",2019-05-30 04:58:41,10.5,92.5,9.3,"010150511","L1"
"5432",2019-05-30 05:13:41,10,93.5,9,"010150511","L1"
"5433",2019-05-30 05:28:41,10,95,9.2,"010150511","L1"
"5434",2019-05-30 05:43:41,10,95.5,9.3,"010150511","L1"
"5435",2019-05-30 05:58:41,9.5,96,8.9,"010150511","L1"
"5436",2019-05-30 06:13:41,9.5,96.5,9,"010150511","L1"
"5437",2019-05-30 06:28:41,9.5,97,9,"010150511","L1"
"5438",2019-05-30 06:43:41,9.5,97.5,9.1,"010150511","L1"
"5439",2019-05-30 06:58:41,9.5,97.5,9.1,"010150511","L1"
"5440",2019-05-30 07:13:41,9.5,97.5,9.1,"010150511","L1"
"5441",2019-05-30 07:28:41,10,98,9.7,"010150511","L1"
"5442",2019-05-30 07:43:41,10.5,97.5,10.1,"010150511","L1"
"5443",2019-05-30 07:58:41,10.5,97,10,"010150511","L1"
"5444",2019-05-30 08:13:41,11.5,97,11,"010150511","L1"
"5445",2019-05-30 08:28:41,12,96,11.4,"010150511","L1"
"5446",2019-05-30 08:43:41,12.5,94.5,11.6,"010150511","L1"
"5447",2019-05-30 08:58:41,13,92.5,11.8,"010150511","L1"
"5448",2019-05-30 09:13:41,13,90.5,11.5,"010150511","L1"
"5449",2019-05-30 09:28:41,14,88,12,"010150511","L1"
"5450",2019-05-30 09:43:41,14.5,86.5,12.3,"010150511","L1"
"5451",2019-05-30 09:58:41,16,82,12.9,"010150511","L1"
"5452",2019-05-30 10:13:41,17,78.5,13.2,"010150511","L1"
"5453",2019-05-30 10:28:41,18,74,13.3,"010150511","L1"
"5454",2019-05-30 10:43:41,17.5,73,12.6,"010150511","L1"
"5455",2019-05-30 10:58:41,17.5,69.5,11.9,"010150511","L1"
"5456",2019-05-30 11:13:41,17.5,69,11.8,"010150511","L1"
"5457",2019-05-30 11:28:41,17.5,70,12,"010150511","L1"
"5458",2019-05-30 11:43:41,17.5,67.5,11.4,"010150511","L1"
"5459",2019-05-30 11:58:41,17.5,67.5,11.4,"010150511","L1"
"5460",2019-05-30 12:13:41,18,66.5,11.7,"010150511","L1"
"5461",2019-05-30 12:28:41,18.5,67.5,12.4,"010150511","L1"
"5462",2019-05-30 12:43:41,17,67.5,10.9,"010150511","L1"
"5463",2019-05-30 12:58:41,16.5,69,10.8,"010150511","L1"
"5464",2019-05-30 13:13:41,16.5,69,10.8,"010150511","L1"
"5465",2019-05-30 13:28:41,17.5,71,12.2,"010150511","L1"
"5466",2019-05-30 13:43:41,18.5,69.5,12.8,"010150511","L1"
"5467",2019-05-30 13:58:41,18.5,67.5,12.4,"010150511","L1"
"5468",2019-05-30 14:13:41,17.5,67,11.3,"010150511","L1"
"5469",2019-05-30 14:28:41,17,69.5,11.4,"010150511","L1"
"5470",2019-05-30 14:43:41,17.5,71,12.2,"010150511","L1"
"5471",2019-05-30 14:58:41,17.5,73.5,12.7,"010150511","L1"
"5472",2019-05-30 15:13:41,17,73,12.1,"010150511","L1"
"5473",2019-05-30 15:28:41,17.5,71.5,12.3,"010150511","L1"
"5474",2019-05-30 15:43:41,19,69,13.2,"010150511","L1"
"5475",2019-05-30 15:58:41,20.5,66,13.9,"010150511","L1"
"5476",2019-05-30 16:13:41,18.5,65,11.8,"010150511","L1"
"5477",2019-05-30 16:28:41,17,70,11.5,"010150511","L1"
"5478",2019-05-30 16:43:41,16.5,70.5,11.1,"010150511","L1"
"5479",2019-05-30 16:58:41,16.5,73,11.6,"010150511","L1"
"5480",2019-05-30 17:13:41,17.5,71,12.2,"010150511","L1"
"5481",2019-05-30 17:28:41,17,69.5,11.4,"010150511","L1"
"5482",2019-05-30 17:43:41,17,71,11.7,"010150511","L1"
"5483",2019-05-30 17:58:41,17,71.5,11.8,"010150511","L1"
"5484",2019-05-30 18:13:41,16,71.5,10.9,"010150511","L1"
"5485",2019-05-30 18:28:41,15.5,70,10.1,"010150511","L1"
"5486",2019-05-30 18:43:41,15,75.5,10.7,"010150511","L1"
"5487",2019-05-30 18:58:41,14.5,71,9.3,"010150511","L1"
"5488",2019-05-30 19:13:41,14.5,73,9.7,"010150511","L1"
"5489",2019-05-30 19:28:41,14,76.5,9.9,"010150511","L1"
"5490",2019-05-30 19:43:41,13.5,75.5,9.3,"010150511","L1"
"5491",2019-05-30 19:58:41,13.5,78,9.7,"010150511","L1"
"5492",2019-05-30 20:13:41,13,77.5,9.2,"010150511","L1"
"5493",2019-05-30 20:28:41,13,78,9.3,"010150511","L1"
"5494",2019-05-30 20:43:41,13,81,9.8,"010150511","L1"
"5495",2019-05-30 20:58:41,12.5,82,9.5,"010150511","L1"
"5496",2019-05-30 21:13:41,12.5,81,9.3,"010150511","L1"
"5497",2019-05-30 21:28:41,12.5,83.5,9.8,"010150511","L1"
"5498",2019-05-30 21:43:41,12.5,85.5,10.1,"010150511","L1"
"5499",2019-05-30 21:58:41,12,87.5,10,"010150511","L1"
"5500",2019-05-30 22:13:41,12,88.5,10.2,"010150511","L1"
"5501",2019-05-30 22:28:41,12,90,10.4,"010150511","L1"
"5502",2019-05-30 22:43:41,11.5,90.5,10,"010150511","L1"
"5503",2019-05-30 22:58:41,11.5,88,9.6,"010150511","L1"
"5504",2019-05-30 23:13:41,12,85,9.6,"010150511","L1"
"5505",2019-05-30 23:28:41,12,84,9.4,"010150511","L1"
"5506",2019-05-30 23:43:41,12,84,9.4,"010150511","L1"
"5507",2019-05-30 23:58:41,11.5,86.5,9.3,"010150511","L1"
"5508",2019-05-31 00:13:41,11.5,86.5,9.3,"010150511","L1"
"5509",2019-05-31 00:28:41,11.5,87.5,9.5,"010150511","L1"
"5510",2019-05-31 00:43:41,11,87,8.9,"010150511","L1"
"5511",2019-05-31 00:58:41,11.5,87,9.4,"010150511","L1"
"5512",2019-05-31 01:13:41,11,87.5,9,"010150511","L1"
"5513",2019-05-31 01:28:41,11,88,9.1,"010150511","L1"
"5514",2019-05-31 01:43:41,11,87.5,9,"010150511","L1"
"5515",2019-05-31 01:58:41,11,89.5,9.3,"010150511","L1"
"5516",2019-05-31 02:13:41,11,91.5,9.7,"010150511","L1"
"5517",2019-05-31 02:28:41,11,91,9.6,"010150511","L1"
"5518",2019-05-31 02:43:41,11.5,91,10.1,"010150511","L1"
"5519",2019-05-31 02:58:41,11.5,89.5,9.8,"010150511","L1"
"5520",2019-05-31 03:13:41,11.5,87,9.4,"010150511","L1"
"5521",2019-05-31 03:28:41,11.5,86,9.2,"010150511","L1"
"5522",2019-05-31 03:43:41,12,85.5,9.6,"010150511","L1"
"5523",2019-05-31 03:58:41,11.5,86.5,9.3,"010150511","L1"
"5524",2019-05-31 04:13:41,11.5,89,9.8,"010150511","L1"
"5525",2019-05-31 04:28:41,11,89.5,9.3,"010150511","L1"
"5526",2019-05-31 04:43:41,11,90,9.4,"010150511","L1"
"5527",2019-05-31 04:58:41,10.5,91.5,9.2,"010150511","L1"
"5528",2019-05-31 05:13:41,10.5,91,9.1,"010150511","L1"
"5529",2019-05-31 05:28:41,11,93,9.9,"010150511","L1"
"5530",2019-05-31 05:43:41,11,92.5,9.8,"010150511","L1"
"5531",2019-05-31 05:58:41,12,91,10.6,"010150511","L1"
"5532",2019-05-31 06:13:41,12.5,89.5,10.8,"010150511","L1"
"5533",2019-05-31 06:28:41,13,86,10.7,"010150511","L1"
"5534",2019-05-31 06:43:41,13.5,84.5,10.9,"010150511","L1"
"5535",2019-05-31 06:58:41,14.5,84,11.8,"010150511","L1"
"5536",2019-05-31 07:13:41,14.5,83,11.6,"010150511","L1"
"5537",2019-05-31 07:28:41,15,83,12.1,"010150511","L1"
"5538",2019-05-31 07:43:41,15,80.5,11.7,"010150511","L1"
"5539",2019-05-31 07:58:41,15,81.5,11.9,"010150511","L1"
"5540",2019-05-31 08:13:41,15,80,11.6,"010150511","L1"
"5541",2019-05-31 08:28:41,16,80.5,12.6,"010150511","L1"
"5542",2019-05-31 08:43:41,16,76,11.8,"010150511","L1"
"5543",2019-05-31 08:58:41,16,74.5,11.5,"010150511","L1"
"5544",2019-05-31 09:13:41,17,75,12.5,"010150511","L1"
"5545",2019-05-31 09:28:41,17.5,73.5,12.7,"010150511","L1"
"5546",2019-05-31 09:43:41,18.5,71,13.1,"010150511","L1"
"5547",2019-05-31 09:58:41,19,67.5,12.9,"010150511","L1"
"5548",2019-05-31 10:13:41,19.5,66,13,"010150511","L1"
"5549",2019-05-31 10:28:41,21,63.5,13.8,"010150511","L1"
"5550",2019-05-31 10:43:41,24,59.5,15.6,"010150511","L1"
"5551",2019-05-31 10:58:41,24.5,53.5,14.4,"010150511","L1"
"5552",2019-05-31 11:13:41,24.5,59.5,16.1,"010150511","L1"
"5553",2019-05-31 11:28:41,25.5,52.5,15.1,"010150511","L1"
"5554",2019-05-31 11:43:41,26,51,15.1,"010150511","L1"
"5555",2019-05-31 11:58:41,27,51.5,16.2,"010150511","L1"
"5556",2019-05-31 12:13:41,27,50,15.7,"010150511","L1"
"5557",2019-05-31 12:28:41,28.5,46.5,15.9,"010150511","L1"
"5558",2019-05-31 12:43:41,28.5,48,16.4,"010150511","L1"
"5559",2019-05-31 12:58:41,28.5,47.5,16.3,"010150511","L1"
"5560",2019-05-31 13:13:41,29,44.5,15.7,"010150511","L1"
"5561",2019-05-31 13:28:41,28,46,15.3,"010150511","L1"
"5562",2019-05-31 13:43:41,29.5,41.5,15.1,"010150511","L1"
"5563",2019-05-31 13:58:41,29.5,45,16.3,"010150511","L1"
"5564",2019-05-31 14:13:41,28,43.5,14.4,"010150511","L1"
"5565",2019-05-31 14:28:41,27,46.5,14.6,"010150511","L1"
"5566",2019-05-31 14:43:41,27.5,45.5,14.7,"010150511","L1"
"5567",2019-05-31 14:58:41,27,43,13.4,"010150511","L1"
"5568",2019-05-31 15:13:41,26.5,46.5,14.1,"010150511","L1"
"5569",2019-05-31 15:28:41,26.5,44,13.3,"010150511","L1"
"5570",2019-05-31 15:43:41,27,45.5,14.2,"010150511","L1"
"5571",2019-05-31 15:58:41,27,45.5,14.2,"010150511","L1"
"5572",2019-05-31 16:13:41,29.5,42.5,15.4,"010150511","L1"
"5573",2019-05-31 16:28:41,28,44.5,14.8,"010150511","L1"
"5574",2019-05-31 16:43:41,31.5,40,16.3,"010150511","L1"
"5575",2019-05-31 16:58:41,28.5,47.5,16.3,"010150511","L1"
"5576",2019-05-31 17:13:41,27,47,14.7,"010150511","L1"
"5577",2019-05-31 17:28:41,26,48,14.1,"010150511","L1"
"5578",2019-05-31 17:43:41,28.5,46.5,15.9,"010150511","L1"
"5579",2019-05-31 17:58:41,32.5,39.5,17,"010150511","L1"
"5580",2019-05-31 18:13:41,32,38.5,16.1,"010150511","L1"
"5581",2019-05-31 18:28:41,31,39.5,15.6,"010150511","L1"
"5582",2019-05-31 18:43:41,29,41.5,14.6,"010150511","L1"
"5583",2019-05-31 18:58:41,24,52.5,13.7,"010150511","L1"
"5584",2019-05-31 19:13:41,21.5,58.5,13,"010150511","L1"
"5585",2019-05-31 19:28:41,20,63.5,12.9,"010150511","L1"
"5586",2019-05-31 19:43:41,19.5,64,12.5,"010150511","L1"
"5587",2019-05-31 19:58:41,18.5,66.5,12.1,"010150511","L1"
"5588",2019-05-31 20:13:41,18,69,12.2,"010150511","L1"
"5589",2019-05-31 20:28:41,17.5,70,12,"010150511","L1"
"5590",2019-05-31 20:43:41,17,71.5,11.8,"010150511","L1"
"5591",2019-05-31 20:58:41,16.5,73,11.6,"010150511","L1"
"5592",2019-05-31 21:13:41,16.5,73.5,11.8,"010150511","L1"
"5593",2019-05-31 21:28:41,16,74.5,11.5,"010150511","L1"
"5594",2019-05-31 21:43:41,16,73.5,11.3,"010150511","L1"
"5595",2019-05-31 21:58:41,16.5,72.5,11.5,"010150511","L1"
"5596",2019-05-31 22:13:41,16.5,74.5,12,"010150511","L1"
"5597",2019-05-31 22:28:41,16,75,11.6,"010150511","L1"
"5598",2019-05-31 22:43:41,16,76,11.8,"010150511","L1"
"5599",2019-05-31 22:58:41,16,76.5,11.9,"010150511","L1"
"5600",2019-05-31 23:13:41,16,76.5,11.9,"010150511","L1"
"5601",2019-05-31 23:28:41,16,76.5,11.9,"010150511","L1"
"5602",2019-05-31 23:43:41,15.5,77,11.5,"010150511","L1"
"5603",2019-05-31 23:58:41,15.5,78,11.7,"010150511","L1"
"5604",2019-06-01 00:13:41,16,77,12,"010150511","L1"
"5605",2019-06-01 00:28:41,16,77,12,"010150511","L1"
"5606",2019-06-01 00:43:41,15.5,78.5,11.8,"010150511","L1"
"5607",2019-06-01 00:58:41,15.5,79.5,12,"010150511","L1"
"5608",2019-06-01 01:13:41,15.5,79,11.9,"010150511","L1"
"5609",2019-06-01 01:28:41,16,79.5,12.5,"010150511","L1"
"5610",2019-06-01 01:43:41,16,80.5,12.6,"010150511","L1"
"5611",2019-06-01 01:58:41,15,81.5,11.9,"010150511","L1"
"5612",2019-06-01 02:13:41,14,84.5,11.4,"010150511","L1"
"5613",2019-06-01 02:28:41,13.5,86,11.2,"010150511","L1"
"5614",2019-06-01 02:43:41,13,88,11.1,"010150511","L1"
"5615",2019-06-01 02:58:41,13.5,89,11.7,"010150511","L1"
"5616",2019-06-01 03:13:41,14,90.5,12.5,"010150511","L1"
"5617",2019-06-01 03:28:41,14.5,89.5,12.8,"010150511","L1"
"5618",2019-06-01 03:43:41,14.5,88.5,12.6,"010150511","L1"
"5619",2019-06-01 03:58:41,15,87,12.9,"010150511","L1"
"5620",2019-06-01 04:13:41,14.5,88,12.5,"010150511","L1"
"5621",2019-06-01 04:28:41,14.5,87.5,12.5,"010150511","L1"
"5622",2019-06-01 04:43:41,14.5,87.5,12.5,"010150511","L1"
"5623",2019-06-01 04:58:41,15,86.5,12.8,"010150511","L1"
"5624",2019-06-01 05:13:41,15.5,85,13,"010150511","L1"
"5625",2019-06-01 05:28:41,16,83.5,13.2,"010150511","L1"
"5626",2019-06-01 05:43:41,16,83.5,13.2,"010150511","L1"
"5627",2019-06-01 05:58:41,16.5,82.5,13.5,"010150511","L1"
"5628",2019-06-01 06:13:41,16.5,82.5,13.5,"010150511","L1"
"5629",2019-06-01 06:28:41,17,81.5,13.8,"010150511","L1"
"5630",2019-06-01 06:43:41,17.5,79.5,13.9,"010150511","L1"
"5631",2019-06-01 06:58:41,18,78,14.1,"010150511","L1"
"5632",2019-06-01 07:13:41,18.5,77,14.4,"010150511","L1"
"5633",2019-06-01 07:28:41,19,76.5,14.8,"010150511","L1"
"5634",2019-06-01 07:43:41,19.5,75,15,"010150511","L1"
"5635",2019-06-01 07:58:41,19,75.5,14.6,"010150511","L1"
"5636",2019-06-01 08:13:41,18.5,76.5,14.3,"010150511","L1"
"5637",2019-06-01 08:28:41,20,74.5,15.3,"010150511","L1"
"5638",2019-06-01 08:43:41,21.5,71,16,"010150511","L1"
"5639",2019-06-01 08:58:41,23.5,68.5,17.4,"010150511","L1"
"5640",2019-06-01 09:13:41,23.5,64.5,16.4,"010150511","L1"
"5641",2019-06-01 09:28:41,22.5,68,16.3,"010150511","L1"
"5642",2019-06-01 09:43:41,23,69,17,"010150511","L1"
"5643",2019-06-01 09:58:41,23,69,17,"010150511","L1"
"5644",2019-06-01 10:13:41,25,64,17.7,"010150511","L1"
"5645",2019-06-01 10:28:41,26.5,62,18.6,"010150511","L1"
"5646",2019-06-01 10:43:41,28,57,18.7,"010150511","L1"
"5647",2019-06-01 10:58:41,27,58.5,18.2,"010150511","L1"
"5648",2019-06-01 11:13:41,28.5,59.5,19.8,"010150511","L1"
"5649",2019-06-01 11:28:41,28.5,58,19.4,"010150511","L1"
"5650",2019-06-01 11:43:41,29,54.5,18.9,"010150511","L1"
"5651",2019-06-01 11:58:41,26,60.5,17.8,"010150511","L1"
"5652",2019-06-01 12:13:41,28,56.5,18.5,"010150511","L1"
"5653",2019-06-01 12:28:41,26.5,57.5,17.4,"010150511","L1"
"5654",2019-06-01 12:43:41,27.5,58.5,18.6,"010150511","L1"
"5655",2019-06-01 12:58:41,31.5,52,20.4,"010150511","L1"
"5656",2019-06-01 13:13:41,30,52,19.1,"010150511","L1"
"5657",2019-06-01 13:28:41,30.5,52,19.5,"010150511","L1"
"5658",2019-06-01 13:43:41,30.5,50.5,19.1,"010150511","L1"
"5659",2019-06-01 13:58:41,32.5,47.5,19.9,"010150511","L1"
"5660",2019-06-01 14:13:41,31.5,47.5,19,"010150511","L1"
"5661",2019-06-01 14:28:41,28.5,52,17.7,"010150511","L1"
"5662",2019-06-01 14:43:41,32.5,51,21,"010150511","L1"
"5663",2019-06-01 14:58:41,33,46.5,20,"010150511","L1"
"5664",2019-06-01 15:13:41,32,49,19.9,"010150511","L1"
"5665",2019-06-01 15:28:41,34,44,20,"010150511","L1"
"5666",2019-06-01 15:43:41,32.5,44,18.7,"010150511","L1"
"5667",2019-06-01 15:58:41,33.5,44.5,19.7,"010150511","L1"
"5668",2019-06-01 16:13:41,33.5,41.5,18.6,"010150511","L1"
"5669",2019-06-01 16:28:41,33.5,44.5,19.7,"010150511","L1"
"5670",2019-06-01 16:43:41,34,43.5,19.8,"010150511","L1"
"5671",2019-06-01 16:58:41,31,44.5,17.5,"010150511","L1"
"5672",2019-06-01 17:13:41,32,45,18.6,"010150511","L1"
"5673",2019-06-01 17:28:41,34.5,41.5,19.5,"010150511","L1"
"5674",2019-06-01 17:43:41,35,40,19.4,"010150511","L1"
"5675",2019-06-01 17:58:41,35.5,40,19.8,"010150511","L1"
"5676",2019-06-01 18:13:41,35.5,40,19.8,"010150511","L1"
"5677",2019-06-01 18:28:41,34,41,18.9,"010150511","L1"
"5678",2019-06-01 18:43:41,29.5,44,16,"010150511","L1"
"5679",2019-06-01 18:58:41,25.5,50,14.3,"010150511","L1"
"5680",2019-06-01 19:13:41,24.5,53,14.3,"010150511","L1"
"5681",2019-06-01 19:28:41,23.5,55.5,14.1,"010150511","L1"
"5682",2019-06-01 19:43:41,23,60,14.8,"010150511","L1"
"5683",2019-06-01 19:58:41,22.5,62.5,15,"010150511","L1"
"5684",2019-06-01 20:13:41,21.5,64,14.4,"010150511","L1"
"5685",2019-06-01 20:28:41,21,70,15.3,"010150511","L1"
"5686",2019-06-01 20:43:41,20.5,70.5,15,"010150511","L1"
"5687",2019-06-01 20:58:41,20,73,15,"010150511","L1"
"5688",2019-06-01 21:13:41,19.5,73.5,14.6,"010150511","L1"
"5689",2019-06-01 21:28:41,19.5,74,14.7,"010150511","L1"
"5690",2019-06-01 21:43:41,19,75.5,14.6,"010150511","L1"
"5691",2019-06-01 21:58:41,18.5,80,15,"010150511","L1"
"5692",2019-06-01 22:13:41,17.5,82,14.4,"010150511","L1"
"5693",2019-06-01 22:28:41,17.5,84,14.8,"010150511","L1"
"5694",2019-06-01 22:43:41,17.5,84.5,14.9,"010150511","L1"
"5695",2019-06-01 22:58:41,17.5,84.5,14.9,"010150511","L1"
"5696",2019-06-01 23:13:41,17.5,84.5,14.9,"010150511","L1"
"5697",2019-06-01 23:28:41,17.5,84.5,14.9,"010150511","L1"
"5698",2019-06-01 23:43:41,17.5,85.5,15,"010150511","L1"
"5699",2019-06-01 23:58:41,17.5,85,15,"010150511","L1"
"5700",2019-06-02 00:13:41,17.5,86,15.1,"010150511","L1"
"5701",2019-06-02 00:28:41,17.5,86,15.1,"010150511","L1"
"5702",2019-06-02 00:43:41,17.5,87,15.3,"010150511","L1"
"5703",2019-06-02 00:58:41,17.5,86.5,15.2,"010150511","L1"
"5704",2019-06-02 01:13:41,17.5,87,15.3,"010150511","L1"
"5705",2019-06-02 01:28:41,17.5,87.5,15.4,"010150511","L1"
"5706",2019-06-02 01:43:41,17.5,88,15.5,"010150511","L1"
"5707",2019-06-02 01:58:41,17.5,87,15.3,"010150511","L1"
"5708",2019-06-02 02:13:41,18,86.5,15.7,"010150511","L1"
"5709",2019-06-02 02:28:41,18,86,15.6,"010150511","L1"
"5710",2019-06-02 02:43:41,17.5,86,15.1,"010150511","L1"
"5711",2019-06-02 02:58:41,17.5,87.5,15.4,"010150511","L1"
"5712",2019-06-02 03:13:41,17,88,15,"010150511","L1"
"5713",2019-06-02 03:28:41,17,88.5,15.1,"010150511","L1"
"5714",2019-06-02 03:43:41,16.5,88.5,14.6,"010150511","L1"
"5715",2019-06-02 03:58:41,16,89,14.2,"010150511","L1"
"5716",2019-06-02 04:13:41,16,89.5,14.3,"010150511","L1"
"5717",2019-06-02 04:28:41,16,89.5,14.3,"010150511","L1"
"5718",2019-06-02 04:43:41,16,89.5,14.3,"010150511","L1"
"5719",2019-06-02 04:58:41,15.5,89.5,13.8,"010150511","L1"
"5720",2019-06-02 05:13:41,15,90.5,13.5,"010150511","L1"
"5721",2019-06-02 05:28:41,15.5,91.5,14.1,"010150511","L1"
"5722",2019-06-02 05:43:41,15.5,91,14,"010150511","L1"
